16272	1788905025.003923000	172.29.0.68,10.244.42.6	10.10.0.11,10.244.190.81	0x7f5b,0x7e5b	0x00,0x00	39578,59415	4789,8081	0800000000100000662927b4649c0e2a0af42a060800450000617e5b00007f11bef10af42a060af4be51e8171f91004dadec6563686f2063356233633161393262316332666234303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878,6563686f2063356233633161393262316332666234303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64665	1788905033.991474000	10.244.42.6	10.244.114.4	0x1f86	0x00	59926	8081	6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64666	1788905033.991477000	10.244.42.6	10.244.114.4	0x1f86	0x00	59926	8081	6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64667	1788905033.991484000	10.244.42.6	10.244.114.4	0x1f86	0x00	59926	8081	6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64668	1788905033.991486000	10.244.42.6	10.244.114.4	0x1f86	0x00	59926	8081	6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64669	1788905033.991489000	10.244.42.6	10.244.114.4	0x1f86	0x00	59926	8081	6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64670	1788905033.991491000	10.244.42.6	10.244.114.4	0x1f86	0x00	59926	8081	6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64671	1788905033.991553000	172.29.0.68,10.244.42.6	172.29.0.24,10.244.114.4	0x2086,0x1f86	0x00,0x00	41697,59926	4789,8081	080000000010000000155d3a31080e2a0af42a060800450000611f8600007f116a140af42a060af47204ea161f91004dc7046563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878,6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64672	1788905033.991555000	172.29.0.68,10.244.42.6	172.29.0.24,10.244.114.4	0x2086,0x1f86	0x00,0x00	41697,59926	4789,8081	080000000010000000155d3a31080e2a0af42a060800450000611f8600007f116a140af42a060af47204ea161f91004dc7046563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878,6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64673	1788905033.991556000	172.29.0.68,10.244.42.6	172.29.0.24,10.244.114.4	0x2086,0x1f86	0x00,0x00	41697,59926	4789,8081	080000000010000000155d3a31080e2a0af42a060800450000611f8600007f116a140af42a060af47204ea161f91004dc7046563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878,6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64674	1788905033.991557000	172.29.0.68,10.244.42.6	172.29.0.24,10.244.114.4	0x2086,0x1f86	0x00,0x00	41697,59926	4789,8081	080000000010000000155d3a31080e2a0af42a060800450000611f8600007f116a140af42a060af47204ea161f91004dc7046563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878,6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
64675	1788905033.991558000	172.29.0.68,10.244.42.6	172.29.0.24,10.244.114.4	0x2086,0x1f86	0x00,0x00	41697,59926	4789,8081	080000000010000000155d3a31080e2a0af42a060800450000611f8600007f116a140af42a060af47204ea161f91004dc7046563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878,6563686f2062656532636564333062626665353136303030303030303078787878787878787878787878787878787878787878787878787878787878787878787878787878
